Handle,Title,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Option4 Name,Option4 Value,Option5 Name,Option5 Value,Variant SKU,Variant Price,Variant Compare At Price,Body (HTML),Published
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,14K,Metal Color,Rose Gold,Diamond Size,2.00,Ring Size,9,DEMO-MOI-05-Gold-14K-RoseGold-2.00-9,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,14K,Metal Color,Rose Gold,Diamond Size,3.00,Ring Size,5,DEMO-MOI-05-Gold-14K-RoseGold-3.00-5,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,14K,Metal Color,Rose Gold,Diamond Size,3.00,Ring Size,6,DEMO-MOI-05-Gold-14K-RoseGold-3.00-6,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,14K,Metal Color,Rose Gold,Diamond Size,3.00,Ring Size,7,DEMO-MOI-05-Gold-14K-RoseGold-3.00-7,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,14K,Metal Color,Rose Gold,Diamond Size,3.00,Ring Size,8,DEMO-MOI-05-Gold-14K-RoseGold-3.00-8,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,14K,Metal Color,Rose Gold,Diamond Size,3.00,Ring Size,9,DEMO-MOI-05-Gold-14K-RoseGold-3.00-9,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,14K,Metal Color,Rose Gold,Diamond Size,4.00,Ring Size,5,DEMO-MOI-05-Gold-14K-RoseGold-4.00-5,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,14K,Metal Color,Rose Gold,Diamond Size,4.00,Ring Size,6,DEMO-MOI-05-Gold-14K-RoseGold-4.00-6,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,14K,Metal Color,Rose Gold,Diamond Size,4.00,Ring Size,7,DEMO-MOI-05-Gold-14K-RoseGold-4.00-7,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,14K,Metal Color,Rose Gold,Diamond Size,4.00,Ring Size,8,DEMO-MOI-05-Gold-14K-RoseGold-4.00-8,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,14K,Metal Color,Rose Gold,Diamond Size,4.00,Ring Size,9,DEMO-MOI-05-Gold-14K-RoseGold-4.00-9,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,White Gold,Diamond Size,1.00,Ring Size,5,DEMO-MOI-05-Gold-18K-WhiteGold-1.00-5,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,White Gold,Diamond Size,1.00,Ring Size,6,DEMO-MOI-05-Gold-18K-WhiteGold-1.00-6,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,White Gold,Diamond Size,1.00,Ring Size,7,DEMO-MOI-05-Gold-18K-WhiteGold-1.00-7,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,White Gold,Diamond Size,1.00,Ring Size,8,DEMO-MOI-05-Gold-18K-WhiteGold-1.00-8,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,White Gold,Diamond Size,1.00,Ring Size,9,DEMO-MOI-05-Gold-18K-WhiteGold-1.00-9,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,White Gold,Diamond Size,1.70,Ring Size,5,DEMO-MOI-05-Gold-18K-WhiteGold-1.70-5,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,White Gold,Diamond Size,1.70,Ring Size,6,DEMO-MOI-05-Gold-18K-WhiteGold-1.70-6,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,White Gold,Diamond Size,1.70,Ring Size,7,DEMO-MOI-05-Gold-18K-WhiteGold-1.70-7,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,White Gold,Diamond Size,1.70,Ring Size,8,DEMO-MOI-05-Gold-18K-WhiteGold-1.70-8,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,White Gold,Diamond Size,1.70,Ring Size,9,DEMO-MOI-05-Gold-18K-WhiteGold-1.70-9,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,White Gold,Diamond Size,2.00,Ring Size,5,DEMO-MOI-05-Gold-18K-WhiteGold-2.00-5,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,White Gold,Diamond Size,2.00,Ring Size,6,DEMO-MOI-05-Gold-18K-WhiteGold-2.00-6,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,White Gold,Diamond Size,2.00,Ring Size,7,DEMO-MOI-05-Gold-18K-WhiteGold-2.00-7,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,White Gold,Diamond Size,2.00,Ring Size,8,DEMO-MOI-05-Gold-18K-WhiteGold-2.00-8,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,White Gold,Diamond Size,2.00,Ring Size,9,DEMO-MOI-05-Gold-18K-WhiteGold-2.00-9,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,White Gold,Diamond Size,3.00,Ring Size,5,DEMO-MOI-05-Gold-18K-WhiteGold-3.00-5,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,White Gold,Diamond Size,3.00,Ring Size,6,DEMO-MOI-05-Gold-18K-WhiteGold-3.00-6,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,White Gold,Diamond Size,3.00,Ring Size,7,DEMO-MOI-05-Gold-18K-WhiteGold-3.00-7,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,White Gold,Diamond Size,3.00,Ring Size,8,DEMO-MOI-05-Gold-18K-WhiteGold-3.00-8,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,White Gold,Diamond Size,3.00,Ring Size,9,DEMO-MOI-05-Gold-18K-WhiteGold-3.00-9,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,White Gold,Diamond Size,4.00,Ring Size,5,DEMO-MOI-05-Gold-18K-WhiteGold-4.00-5,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,White Gold,Diamond Size,4.00,Ring Size,6,DEMO-MOI-05-Gold-18K-WhiteGold-4.00-6,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,White Gold,Diamond Size,4.00,Ring Size,7,DEMO-MOI-05-Gold-18K-WhiteGold-4.00-7,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,White Gold,Diamond Size,4.00,Ring Size,8,DEMO-MOI-05-Gold-18K-WhiteGold-4.00-8,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,White Gold,Diamond Size,4.00,Ring Size,9,DEMO-MOI-05-Gold-18K-WhiteGold-4.00-9,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,Yellow Gold,Diamond Size,1.00,Ring Size,5,DEMO-MOI-05-Gold-18K-YellowGold-1.00-5,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,Yellow Gold,Diamond Size,1.00,Ring Size,6,DEMO-MOI-05-Gold-18K-YellowGold-1.00-6,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,Yellow Gold,Diamond Size,1.00,Ring Size,7,DEMO-MOI-05-Gold-18K-YellowGold-1.00-7,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,Yellow Gold,Diamond Size,1.00,Ring Size,8,DEMO-MOI-05-Gold-18K-YellowGold-1.00-8,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,Yellow Gold,Diamond Size,1.00,Ring Size,9,DEMO-MOI-05-Gold-18K-YellowGold-1.00-9,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,Yellow Gold,Diamond Size,1.70,Ring Size,5,DEMO-MOI-05-Gold-18K-YellowGold-1.70-5,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,Yellow Gold,Diamond Size,1.70,Ring Size,6,DEMO-MOI-05-Gold-18K-YellowGold-1.70-6,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,Yellow Gold,Diamond Size,1.70,Ring Size,7,DEMO-MOI-05-Gold-18K-YellowGold-1.70-7,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,Yellow Gold,Diamond Size,1.70,Ring Size,8,DEMO-MOI-05-Gold-18K-YellowGold-1.70-8,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,Yellow Gold,Diamond Size,1.70,Ring Size,9,DEMO-MOI-05-Gold-18K-YellowGold-1.70-9,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,Yellow Gold,Diamond Size,2.00,Ring Size,5,DEMO-MOI-05-Gold-18K-YellowGold-2.00-5,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,Yellow Gold,Diamond Size,2.00,Ring Size,6,DEMO-MOI-05-Gold-18K-YellowGold-2.00-6,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,Yellow Gold,Diamond Size,2.00,Ring Size,7,DEMO-MOI-05-Gold-18K-YellowGold-2.00-7,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,Yellow Gold,Diamond Size,2.00,Ring Size,8,DEMO-MOI-05-Gold-18K-YellowGold-2.00-8,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,Yellow Gold,Diamond Size,2.00,Ring Size,9,DEMO-MOI-05-Gold-18K-YellowGold-2.00-9,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,Yellow Gold,Diamond Size,3.00,Ring Size,5,DEMO-MOI-05-Gold-18K-YellowGold-3.00-5,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,Yellow Gold,Diamond Size,3.00,Ring Size,6,DEMO-MOI-05-Gold-18K-YellowGold-3.00-6,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,Yellow Gold,Diamond Size,3.00,Ring Size,7,DEMO-MOI-05-Gold-18K-YellowGold-3.00-7,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,Yellow Gold,Diamond Size,3.00,Ring Size,8,DEMO-MOI-05-Gold-18K-YellowGold-3.00-8,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,Yellow Gold,Diamond Size,3.00,Ring Size,9,DEMO-MOI-05-Gold-18K-YellowGold-3.00-9,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,Yellow Gold,Diamond Size,4.00,Ring Size,5,DEMO-MOI-05-Gold-18K-YellowGold-4.00-5,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,Yellow Gold,Diamond Size,4.00,Ring Size,6,DEMO-MOI-05-Gold-18K-YellowGold-4.00-6,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,Yellow Gold,Diamond Size,4.00,Ring Size,7,DEMO-MOI-05-Gold-18K-YellowGold-4.00-7,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,Yellow Gold,Diamond Size,4.00,Ring Size,8,DEMO-MOI-05-Gold-18K-YellowGold-4.00-8,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,Yellow Gold,Diamond Size,4.00,Ring Size,9,DEMO-MOI-05-Gold-18K-YellowGold-4.00-9,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,Rose Gold,Diamond Size,1.00,Ring Size,5,DEMO-MOI-05-Gold-18K-RoseGold-1.00-5,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,Rose Gold,Diamond Size,1.00,Ring Size,6,DEMO-MOI-05-Gold-18K-RoseGold-1.00-6,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,Rose Gold,Diamond Size,1.00,Ring Size,7,DEMO-MOI-05-Gold-18K-RoseGold-1.00-7,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,Rose Gold,Diamond Size,1.00,Ring Size,8,DEMO-MOI-05-Gold-18K-RoseGold-1.00-8,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,Rose Gold,Diamond Size,1.00,Ring Size,9,DEMO-MOI-05-Gold-18K-RoseGold-1.00-9,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,Rose Gold,Diamond Size,1.70,Ring Size,5,DEMO-MOI-05-Gold-18K-RoseGold-1.70-5,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,Rose Gold,Diamond Size,1.70,Ring Size,6,DEMO-MOI-05-Gold-18K-RoseGold-1.70-6,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,Rose Gold,Diamond Size,1.70,Ring Size,7,DEMO-MOI-05-Gold-18K-RoseGold-1.70-7,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,Rose Gold,Diamond Size,1.70,Ring Size,8,DEMO-MOI-05-Gold-18K-RoseGold-1.70-8,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,Rose Gold,Diamond Size,1.70,Ring Size,9,DEMO-MOI-05-Gold-18K-RoseGold-1.70-9,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,Rose Gold,Diamond Size,2.00,Ring Size,5,DEMO-MOI-05-Gold-18K-RoseGold-2.00-5,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
0-5-carat-round-moissanite-solitaire-demo,0.5 Carat Round Moissanite Solitaire Ring With Side Stones (Demo),Metal Type,Gold,Karat,18K,Metal Color,Rose Gold,Diamond Size,2.00,Ring Size,6,DEMO-MOI-05-Gold-18K-RoseGold-2.00-6,12900,27500,"<p>Demo moissanite solitaire with full PDP variant options for metal, karat, color, stone size, and ring size.</p>",TRUE
