Title,URL handle,Description,Vendor,Product category,Type,Tags,Published on online store,Status,SKU,Barcode,Option1 name,Option1 value,Option1 Linked To,Option2 name,Option2 value,Option2 Linked To,Option3 name,Option3 value,Option3 Linked To,Price,Compare-at price,Cost per item,Charge tax,Tax code,Unit price total measure,Unit price total measure unit,Unit price base measure,Unit price base measure unit,Inventory tracker,Inventory quantity,Continue selling when out of stock,Weight value (grams),Weight unit for display,Requires shipping,Fulfillment service,Product image URL,Image position,Image alt text,Variant image URL,Gift card,SEO title,SEO description,Color (product.metafields.shopify.color-pattern),Google Shopping / Google product category,Google Shopping / Gender,Google Shopping / Age group,Google Shopping / Manufacturer part number (MPN),Google Shopping / Ad group name,Google Shopping / Ads labels,Google Shopping / Condition,Google Shopping / Custom product,Google Shopping / Custom label 0,Google Shopping / Custom label 1,Google Shopping / Custom label 2,Google Shopping / Custom label 3,Google Shopping / Custom label 4
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KRoseG-400-8,,,14K Rose Gold,,,4.00,,,8,,3365.00,4442.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KRoseG-400-9,,,14K Rose Gold,,,4.00,,,9,,3365.00,4442.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KWhiteG-100-5,,,18K White Gold,,,1.00,,,5,,2295.00,3029.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KWhiteG-100-6,,,18K White Gold,,,1.00,,,6,,2295.00,3029.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KWhiteG-100-7,,,18K White Gold,,,1.00,,,7,,2295.00,3029.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KWhiteG-100-8,,,18K White Gold,,,1.00,,,8,,2295.00,3029.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KWhiteG-100-9,,,18K White Gold,,,1.00,,,9,,2295.00,3029.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KWhiteG-170-5,,,18K White Gold,,,1.70,,,5,,2495.00,3293.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KWhiteG-170-6,,,18K White Gold,,,1.70,,,6,,2495.00,3293.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KWhiteG-170-7,,,18K White Gold,,,1.70,,,7,,2495.00,3293.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KWhiteG-170-8,,,18K White Gold,,,1.70,,,8,,2495.00,3293.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KWhiteG-170-9,,,18K White Gold,,,1.70,,,9,,2495.00,3293.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KWhiteG-200-5,,,18K White Gold,,,2.00,,,5,,2745.00,3623.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KWhiteG-200-6,,,18K White Gold,,,2.00,,,6,,2745.00,3623.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KWhiteG-200-7,,,18K White Gold,,,2.00,,,7,,2745.00,3623.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KWhiteG-200-8,,,18K White Gold,,,2.00,,,8,,2745.00,3623.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KWhiteG-200-9,,,18K White Gold,,,2.00,,,9,,2745.00,3623.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KWhiteG-300-5,,,18K White Gold,,,3.00,,,5,,3195.00,4217.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KWhiteG-300-6,,,18K White Gold,,,3.00,,,6,,3195.00,4217.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KWhiteG-300-7,,,18K White Gold,,,3.00,,,7,,3195.00,4217.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KWhiteG-300-8,,,18K White Gold,,,3.00,,,8,,3195.00,4217.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KWhiteG-300-9,,,18K White Gold,,,3.00,,,9,,3195.00,4217.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KWhiteG-400-5,,,18K White Gold,,,4.00,,,5,,3695.00,4877.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KWhiteG-400-6,,,18K White Gold,,,4.00,,,6,,3695.00,4877.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KWhiteG-400-7,,,18K White Gold,,,4.00,,,7,,3695.00,4877.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KWhiteG-400-8,,,18K White Gold,,,4.00,,,8,,3695.00,4877.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KWhiteG-400-9,,,18K White Gold,,,4.00,,,9,,3695.00,4877.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KYellowG-100-5,,,18K Yellow Gold,,,1.00,,,5,,2245.00,2963.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KYellowG-100-6,,,18K Yellow Gold,,,1.00,,,6,,2245.00,2963.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KYellowG-100-7,,,18K Yellow Gold,,,1.00,,,7,,2245.00,2963.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KYellowG-100-8,,,18K Yellow Gold,,,1.00,,,8,,2245.00,2963.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KYellowG-100-9,,,18K Yellow Gold,,,1.00,,,9,,2245.00,2963.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KYellowG-170-5,,,18K Yellow Gold,,,1.70,,,5,,2445.00,3227.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KYellowG-170-6,,,18K Yellow Gold,,,1.70,,,6,,2445.00,3227.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KYellowG-170-7,,,18K Yellow Gold,,,1.70,,,7,,2445.00,3227.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KYellowG-170-8,,,18K Yellow Gold,,,1.70,,,8,,2445.00,3227.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KYellowG-170-9,,,18K Yellow Gold,,,1.70,,,9,,2445.00,3227.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KYellowG-200-5,,,18K Yellow Gold,,,2.00,,,5,,2695.00,3557.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KYellowG-200-6,,,18K Yellow Gold,,,2.00,,,6,,2695.00,3557.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KYellowG-200-7,,,18K Yellow Gold,,,2.00,,,7,,2695.00,3557.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KYellowG-200-8,,,18K Yellow Gold,,,2.00,,,8,,2695.00,3557.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KYellowG-200-9,,,18K Yellow Gold,,,2.00,,,9,,2695.00,3557.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KYellowG-300-5,,,18K Yellow Gold,,,3.00,,,5,,3145.00,4151.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KYellowG-300-6,,,18K Yellow Gold,,,3.00,,,6,,3145.00,4151.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KYellowG-300-7,,,18K Yellow Gold,,,3.00,,,7,,3145.00,4151.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KYellowG-300-8,,,18K Yellow Gold,,,3.00,,,8,,3145.00,4151.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KYellowG-300-9,,,18K Yellow Gold,,,3.00,,,9,,3145.00,4151.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KYellowG-400-5,,,18K Yellow Gold,,,4.00,,,5,,3645.00,4811.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KYellowG-400-6,,,18K Yellow Gold,,,4.00,,,6,,3645.00,4811.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KYellowG-400-7,,,18K Yellow Gold,,,4.00,,,7,,3645.00,4811.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KYellowG-400-8,,,18K Yellow Gold,,,4.00,,,8,,3645.00,4811.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KYellowG-400-9,,,18K Yellow Gold,,,4.00,,,9,,3645.00,4811.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KRoseG-100-5,,,18K Rose Gold,,,1.00,,,5,,2265.00,2990.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KRoseG-100-6,,,18K Rose Gold,,,1.00,,,6,,2265.00,2990.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KRoseG-100-7,,,18K Rose Gold,,,1.00,,,7,,2265.00,2990.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KRoseG-100-8,,,18K Rose Gold,,,1.00,,,8,,2265.00,2990.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KRoseG-100-9,,,18K Rose Gold,,,1.00,,,9,,2265.00,2990.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KRoseG-170-5,,,18K Rose Gold,,,1.70,,,5,,2465.00,3254.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KRoseG-170-6,,,18K Rose Gold,,,1.70,,,6,,2465.00,3254.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KRoseG-170-7,,,18K Rose Gold,,,1.70,,,7,,2465.00,3254.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KRoseG-170-8,,,18K Rose Gold,,,1.70,,,8,,2465.00,3254.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KRoseG-170-9,,,18K Rose Gold,,,1.70,,,9,,2465.00,3254.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KRoseG-200-5,,,18K Rose Gold,,,2.00,,,5,,2715.00,3584.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KRoseG-200-6,,,18K Rose Gold,,,2.00,,,6,,2715.00,3584.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KRoseG-200-7,,,18K Rose Gold,,,2.00,,,7,,2715.00,3584.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KRoseG-200-8,,,18K Rose Gold,,,2.00,,,8,,2715.00,3584.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KRoseG-200-9,,,18K Rose Gold,,,2.00,,,9,,2715.00,3584.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KRoseG-300-5,,,18K Rose Gold,,,3.00,,,5,,3165.00,4178.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KRoseG-300-6,,,18K Rose Gold,,,3.00,,,6,,3165.00,4178.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KRoseG-300-7,,,18K Rose Gold,,,3.00,,,7,,3165.00,4178.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KRoseG-300-8,,,18K Rose Gold,,,3.00,,,8,,3165.00,4178.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KRoseG-300-9,,,18K Rose Gold,,,3.00,,,9,,3165.00,4178.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KRoseG-400-5,,,18K Rose Gold,,,4.00,,,5,,3665.00,4838.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KRoseG-400-6,,,18K Rose Gold,,,4.00,,,6,,3665.00,4838.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KRoseG-400-7,,,18K Rose Gold,,,4.00,,,7,,3665.00,4838.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KRoseG-400-8,,,18K Rose Gold,,,4.00,,,8,,3665.00,4838.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-18KRoseG-400-9,,,18K Rose Gold,,,4.00,,,9,,3665.00,4838.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
